"","cpg","trait","cpg_pos","lead_snp","cis","b_wald_ratio","se_wald_ratio","p_wald_ratio","coloc_nsnp","coloc_h0","coloc_h1","coloc_h2","coloc_h3","coloc_h4"
"1044","cg22992815","Rheumatoid arthritis","chr6:28641704","rs6913550",FALSE,0.104360015324243,0.0183936974238122,8.7e-10,24,1.73678276171676e-48,5.76129849664945e-05,1.50888391972884e-45,0.0491022283653568,0.950840158649671
"1045","cg20494635","Red blood cell count","chr11:2012071","rs6919423",FALSE,-0.0171,0.0021,1.148e-16,29,8.34536234368458e-60,8.2167204636106e-14,8.25412839386181e-49,0.00713402689145823,0.992865973108453
"1046","cg20494635","Mean cell volume","chr11:2012071","rs6919423",FALSE,0.1958,0.0247,6.783e-17,29,9.63528490242765e-63,9.48675915676787e-17,8.68490827689096e-49,0.00755859096372996,0.992441409036259
"1047","cg20494635","Mean cell haemoglobin","chr11:2012071","rs6919423",FALSE,0.0844,0.0097,2.659e-19,29,1.31131282847405e-66,1.29109923670021e-20,1.38301113101331e-48,0.012629552813429,0.987370447186567
"1048","cg12588299","Crohn's disease","chr6:167571803","rs6920364",TRUE,-0.156197773694885,0.0235,2.711e-11,245,5.36163318117303e-22,9.9364080903876e-09,6.58876235814546e-15,0.121226991026384,0.878772999037201
"1049","cg12105190","Schizophrenia","chr6:30653407","rs6922815",FALSE,-0.0695001429845276,0.0107,6.846e-11,17,3.0625010402356e-37,1.24848395805463e-06,3.0722924686918e-33,0.0115362936523211,0.988462457863714
"1050","cg18137931","Schizophrenia","chr6:28984374","rs6923139",FALSE,-0.159898835531947,0.0185,5.929e-18,574,1.9441430348922e-124,1.18034170417417e-24,7.35041154035086e-102,0.0436700021608962,0.956329997839119
"1051","cg26183190","Height","chr6:33754751","rs6925273",TRUE,-0.02,0.003,1.4e-10,18,8.13127668507714e-16,2.03349114059162e-07,4.26602874328142e-11,0.009678275786773,0.990321520821449
"1052","cg26183190","Rheumatoid arthritis","chr6:33754751","rs6925273",TRUE,-0.162518929497775,0.0120070180760168,5e-32,28,8.33366493224175e-46,2.08103792449739e-37,1.30691580041458e-10,0.0316672647709318,0.968332735098383
"1053","cg26126417","Height","chr6:142656761","rs6925979",TRUE,-0.044,0.0038,1.4e-30,25,6.86145694790196e-71,1.15531289041993e-47,8.82243367389538e-26,0.0138688353909164,0.986131164609073
"1054","cg27215578","Transferrin Saturation","chr6:26569043","rs6930120",TRUE,-0.0599,0.01,1.842e-09,55,7.11702996712396e-09,2.16044256597089e-06,0.000183449980832325,0.0547429260857894,0.945071456373783
"1055","cg05540913","Rheumatoid arthritis","chr6:167530185","rs6930998",TRUE,0.122217632724249,0.0135484248249868,2.7e-19,16,6.77094189263227e-44,3.17315555993876e-19,8.89220690106998e-27,0.040713432258807,0.95928656774119
"1056","cg15856829","Coronary heart disease","chr6:161100672","rs6935921",TRUE,0.060877,0.0098851,7.35e-10,50,4.80512931110175e-318,1.17641142028467e-06,1.91537198299559e-313,0.0459388409698032,0.954059982618781
"1057","cg12686477","Crohn's disease","chr6:166911363","rs6939196",TRUE,-0.155695205326244,0.0229,9.976e-12,115,1.03859587675665e-30,9.97725369508894e-09,1.075460842512e-23,0.102416380030847,0.897583609991902
"1058","cg18007957","Birth weight","chr6:152011666","rs6940919",TRUE,-0.0321,0.0042,3.6e-14,64,0,6.47716653598176e-16,0,0.0157006621800186,0.984299337820024
"1059","cg12767109","Birth weight","chr7:73017736","rs6977319",TRUE,0.0476,0.0072,4.6e-11,52,3.31024926857901e-36,7.59619700125714e-08,3.63809500193621e-30,0.0825677803033009,0.917432143734725
"1060","cg19414967","Height","chr8:49468296","rs6990833",TRUE,0.022,0.0034,6e-11,65,1.83080165903735e-173,3.78808407557419e-07,1.22364093723002e-168,0.0243425128072973,0.97565710838432
"1061","cg01311470","Serum creatinine (eGFRcrea)","chr5:39365733","rs700227",TRUE,0.0079,0.00092,1e-17,24,1.74876602829853e-34,4.9767869682789e-15,4.64579469061248e-22,0.0122336309473369,0.987766369052658
"1062","cg14480116","Rheumatoid arthritis","chr2:65594890","rs702875",TRUE,0.104360015324243,0.0137926584873152,1.7e-13,30,4.41978149810859e-45,6.35977150876779e-11,9.41194044895224e-37,0.0125557118011605,0.987444288135239
"1063","cg22580629","Rheumatoid arthritis","chr12:56390979","rs705699",TRUE,-0.083381608939051,0.0139434725861898,6.5e-10,13,1.50196260118023e-117,2.59222725165892e-06,2.20200265705853e-113,0.0370412610779368,0.962956146694832
"1064","cg20219891","Inflammatory bowel disease","chr2:121496875","rs7078219",FALSE,-0.164898228374023,0.0176,5.812e-21,32,9.51152112781011e-80,2.63360767607941e-17,3.80976620129907e-64,0.104591709668888,0.89540829033112
"1065","cg20219891","Crohn's disease","chr2:121496875","rs7078219",FALSE,-0.185402297405865,0.0241,1.416e-14,32,1.39065735186031e-73,3.85053644673847e-11,1.90416562695027e-64,0.0517754686011726,0.948224531360323
"1066","cg20219891","Ulcerative colitis","chr2:121496875","rs7078219",FALSE,-0.155999053684879,0.0222,1.938e-12,32,2.88289406373334e-71,7.98233198827992e-09,2.92000763772162e-64,0.0799308739180169,0.920069118099659
"1067","cg15987431","Ulcerative colitis","chr1:231155746","rs7081330",FALSE,0.156003248476081,0.0222,1.951e-12,11,7.54943759359274e-32,1.57725373809045e-08,6.27706359538152e-25,0.130272783712479,0.869727200514987
"1068","cg04999352","Inflammatory bowel disease","chr11:63304614","rs7081858",FALSE,-0.165004368585341,0.0176,5.733e-21,11,8.30815177441012e-34,9.46144587588925e-18,1.19631144436368e-18,0.0126364077215976,0.987363592278409
"1069","cg04999352","Crohn's disease","chr11:63304614","rs7081858",FALSE,-0.184800627151138,0.0241,1.757e-14,11,1.25579170425197e-27,1.43011412932623e-11,1.31199624572813e-18,0.0139551620699323,0.986044837915767
"1070","cg04999352","Ulcerative colitis","chr11:63304614","rs7081858",FALSE,-0.156700594765496,0.0222,1.597e-12,11,1.81508779998218e-25,2.06704877881671e-09,9.23375630655433e-19,0.00952506304489543,0.990474934888059
"1071","cg03036592","Ulcerative colitis","chr10:101287839","rs7095491",TRUE,0.157499352473604,0.0212,1.006e-13,87,0,7.63225505916308e-12,0,0.0301941879019347,0.969805812090515
"1072","cg03036592","Crohn's disease","chr10:101287839","rs7095491",TRUE,0.202303906501186,0.0229,1.146e-18,88,0,7.4269104878105e-16,0,0.05549387663194,0.944506123367966
"1073","cg03036592","Inflammatory bowel disease","chr10:101287839","rs7095491",TRUE,0.171201625558177,0.0168,2.319e-24,87,0,4.04077777333506e-22,0,0.0380016904896486,0.961998309510271
"1074","cg24592962","Schizophrenia","chr10:104629151","rs7096169",TRUE,0.0927979358513522,0.0111,4.807e-17,330,2.96502910165861e-284,7.38359438215119e-14,7.92842906825145e-273,0.0187623474255193,0.981237652574406
"1075","cg16794749","Total cholesterol","chr10:113939632","rs7096937",TRUE,0.0331,0.0057,1.694e-09,15,1.62688556832274e-17,4.04983617020905e-11,2.30368814542254e-08,0.0564025353034913,0.943597441619129
"1076","cg25934954","Urate","chr11:64567121","rs7104498",TRUE,0.038,0.0054,2.08733883361411e-11,37,3.18764104802255e-31,3.8685222996099e-09,5.22787714679099e-24,0.0625080435305365,0.937491952600946
"1077","cg20016411","Neuroticism","chr11:113344987","rs7110440",TRUE,-0.022,0.004,8.923e-10,35,2.88596616139845e-78,3.54207398376493e-05,1.47642503148313e-75,0.0171379911919345,0.982826588068214
"1078","cg23845609","Body mass index","chr11:47609357","rs7120548",TRUE,-0.0224,0.0033,7.966e-12,130,1.26283513083674e-91,1.2242145218113e-12,6.21259823148184e-81,0.0592853020435938,0.940714697955178
"1079","cg06580884","Crohn's disease","chr3:47365911","rs71324979",FALSE,-0.168205656558544,0.0239,1.906e-12,203,8.08921823164788e-49,2.5131485845795e-09,6.25099811337015e-41,0.193398655717108,0.806601341769746
"1080","cg03270340","Schizophrenia","chr6:28891204","rs71559054",TRUE,0.211500027819074,0.02,4.024e-26,2115,0,2.05626676816075e-24,0,0.0768207825056818,0.923179217494482
"1081","cg26732808","Crohn's disease","chr6:167704769","rs71571468",TRUE,0.171201625558177,0.0278,7.51e-10,210,1.10209817822341e-89,9.39608583967746e-09,1.53576861914598e-82,0.130064077594205,0.869935913009714
"1082","cg11020821","Coronary heart disease","chr15:79128547","rs7165042",TRUE,0.076945,0.0095299,6.66e-16,232,6.52264744149084e-79,1.57947153204064e-12,4.7718999495271e-69,0.0105658126531944,0.989434187345226
"1083","cg12349571","Height","chr15:70364359","rs7167790",TRUE,-0.027,0.0037,4.8e-13,23,0,6.05421312234029e-14,0,2.019414631922e-05,0.999979805853577
"1084","cg27659679","Height","chr15:41777598","rs7168431",TRUE,0.021,0.0034,7.6e-10,33,4.56840734682052e-36,6.3155653705027e-07,3.90043920893941e-31,0.0529743460981015,0.947025022345366
"1085","cg06071033","Heart rate","chr15:73662258","rs7172796",TRUE,0.5241,0.0681,1.352e-14,37,2.68081584852767e-98,5.25273523512833e-11,6.40997780504735e-90,0.0115711493432706,0.988428850604214
"1086","cg07506795","LDL cholesterol","chr16:71523560","rs7195958",TRUE,0.0262,0.0038,8.697e-11,25,1.50991231729191e-100,1.33164291731263e-07,4.58873770813707e-95,0.0395091444906829,0.960490722345018
"1087","cg16549085","Red blood cell count","chr11:2951981","rs7198357",FALSE,0.0166,0.0028,1.429e-09,33,4.82107028095729e-111,9.18037966428428e-06,8.30838146860228e-108,0.0148358332657244,0.985154986354607
"1088","cg08815352","Extreme height","chr17:61698753","rs7209435",TRUE,0.18,0.029,2.3e-10,61,9.11433560262926e-93,4.1899036785294e-07,1.35658601625422e-87,0.0614243328952419,0.938575248114403
"1089","cg03928539","Height","chr17:21279613","rs7213608",TRUE,0.024,0.0032,8.4e-14,25,0,3.08503837575522e-10,0,0.000356826272688379,0.999643173418853
"1090","cg24964110","Height","chr18:20735672","rs7235010",TRUE,0.055,0.0036,2.3e-52,15,1.85293169202224e-148,5.25883372478883e-50,3.93365502507374e-101,0.0101743407245195,0.989825659275453
"1091","cg10669058","Height","chr19:19648555","rs7259434",TRUE,0.026,0.0039,1.5e-11,32,0,6.64413856426081e-10,0,0.00539118156189726,0.994608817773687
"1092","cg18453441","Birth weight","chr7:92463254","rs72649035",FALSE,0.0511,0.0076,1.3e-11,31,2.76749246914407e-27,2.12320134103007e-08,2.93262513198082e-21,0.0215204203749679,0.978479558393021
"1093","cg11959316","Coronary heart disease","chr1:57001742","rs72664355",TRUE,0.12642,0.0169981,1.03e-13,46,6.01698530959121e-234,1.78963831913612e-10,6.43142333043602e-226,0.0181471977881113,0.981852802032903
"1094","cg06008435","Height","chr6:25027714","rs726838",FALSE,-0.057,0.0031,4e-74,32,2.26618718449377e-266,9.69326199648909e-155,3.16940954939271e-114,0.0125692239198115,0.987430776080215
"1095","cg06008435","Extreme height","chr6:25027714","rs726838",FALSE,0.19,0.028,1.6e-11,31,3.44781173929996e-137,1.47467643998731e-25,2.71108420599033e-114,0.0106062858289572,0.989393714171042
"1096","cg09986456","Squamous cell lung cancer","chr15:78894282","rs72740955",TRUE,0.289206909296947,0.038331,1.34e-22,13,2.24532042862954e-46,6.42377111176489e-11,2.65300509261055e-38,0.00659673721610677,0.993403262719662
"1097","cg09986456","Lung cancer","chr15:78894282","rs72740955",TRUE,0.301085592593794,0.025073,4.38e-57,18,4.04771907553731e-65,1.15757934404311e-29,2.00547268408981e-38,0.00474005347523706,0.995259946524764
"1098","cg09986456","Lung adenocarcinoma","chr15:78894282","rs72740955",TRUE,0.286895513195137,0.038067,1.84e-22,13,2.20148313325804e-46,6.29835437924212e-11,3.00403062213292e-38,0.00760201236172759,0.992397987575285
"1099","cg24032190","Inflammatory bowel disease","chr15:67442893","rs72743461",TRUE,0.149100807802285,0.0199,6.165e-14,38,0,7.50134939280807e-11,0,0.0062717432412675,0.993728256683762
"1100","cg24032190","Crohn's disease","chr15:67442893","rs72743461",TRUE,0.190901311873403,0.027,1.519e-12,27,0,1.1495829837628e-09,0,0.00542777269700331,0.994572226153522
"1101","cg17356252","Crohn's disease","chr21:45705686","rs7276302",TRUE,0.171597593430979,0.0231,1.226e-13,26,1.56200928105007e-34,2.9314631860062e-10,9.30003740559556e-27,0.0164700906383438,0.983529909068509
"1102","cg17356252","Ulcerative colitis","chr21:45705686","rs7276302",TRUE,0.133901324191402,0.0215,4.425e-10,26,1.17861638529388e-31,2.21193983021023e-07,1.17601015931893e-26,0.0210915783852619,0.978908200420759
"1103","cg17356252","Inflammatory bowel disease","chr21:45705686","rs7276302",TRUE,0.144299458348308,0.0171,2.585e-17,26,2.31822295164776e-38,4.35066892505372e-14,1.07212350488274e-26,0.0191399588524692,0.980860041147491
"1104","cg11427534","Inflammatory bowel disease","chr5:132155233","rs72793283",TRUE,0.103602972082549,0.0169,8.566e-10,218,2.10049427464155e-174,1.70189023619455e-13,1.44442208480412e-163,0.0107139014452036,0.989286098554626
"1105","cg13206530","Years of schooling","chr18:35148483","rs72893190",TRUE,0.018,0.003,7.309e-10,45,2.51469071120642e-93,7.68024721654175e-06,7.8822292541107e-90,0.0230966291445725,0.976895690608216
"1106","cg13421247","Schizophrenia","chr12:123756945","rs7304782",TRUE,-0.0861026990534117,0.0119,4.636e-13,282,5.76875579069673e-68,4.19457849761408e-10,9.09048080965061e-60,0.0651638803468477,0.934836119233687
"1107","cg15741433","Years of schooling","chr6:26018084","rs7312042",FALSE,-0.015,0.002,3.939e-10,16,3.11924226936562e-37,3.9221342720128e-11,1.25737619002809e-28,0.0148250694232138,0.985174930537562
"1108","cg20686347","Birth weight","chr19:4457700","rs73134931",FALSE,0.049,0.0074,3.1e-11,64,2.02643673731639e-18,5.76994157344959e-08,4.52666785913486e-12,0.128017355968644,0.871982586327417
"1109","cg08692879","Birth weight","chr7:73134111","rs73134949",TRUE,0.0475,0.0073,8.1e-11,120,2.56068802675459e-30,3.65620171862786e-08,7.00171904230514e-24,0.0990710197214652,0.900928943716515
"1110","cg08136221","Height","chr12:58007983","rs7314152",TRUE,0.022,0.0032,1e-11,91,1.22012274122327e-225,2.39604517092281e-08,6.40000649555558e-219,0.124806462433366,0.875193513606223
"1111","cg17274080","Inflammatory bowel disease","chr22:21921828","rs73166622",TRUE,0.132097865615487,0.0208,2.164e-10,93,4.40224080863086e-139,2.01110113009616e-07,1.14640240819201e-133,0.0514231876534479,0.948576611236467
"1112","cg14201946","Inflammatory bowel disease","chr22:21985496","rs73166630",TRUE,0.132097865615487,0.0209,2.572e-10,89,4.56906502410442e-28,2.57573850401712e-07,1.18278101034916e-22,0.0657431615364798,0.934256580889668
"1113","cg23411036","Height","chr13:115085339","rs7319446",TRUE,-0.023,0.0035,3.4e-11,41,2.04916810505166e-222,9.8477456381724e-08,1.22023299256069e-217,0.00486897758938016,0.995130923933183
"1114","cg26673903","Forearm bone mineral density","chr7:120974682","rs73215356",TRUE,0.178866,0.026211,2.3e-11,67,8.98312737090768e-134,1.94740997831926e-22,4.75385245314958e-114,0.00931496835662162,0.990685031643402
"1115","cg04053108","Platelet count","chr12:6166028","rs7342306",TRUE,-2.7421,0.4171,4.907e-11,20,1.40819103448206e-151,3.35149597890884e-06,2.66535063452434e-147,0.0624978712489199,0.937498777255086
"1116","cg04457317","Height","chr3:50567932","rs734767",TRUE,-0.028,0.0043,2e-10,34,6.47721532876225e-18,3.52316877278188e-06,2.46174134529033e-13,0.133035183288246,0.866961293542737
"1117","cg25905215","Primary biliary cirrhosis","chr4:103537858","rs735404",TRUE,-0.197719498974051,0.0265929868719619,1.05246e-09,87,1.07639983855111e-305,1.21842267637104e-10,1.07332223149764e-297,0.0111605505735527,0.98883944930459
"1118","cg17736920","Age at menopause","chr1:242011382","rs735943",TRUE,-0.15,0.02,4.4e-13,26,5.24963586382682e-204,1.18859171611817e-10,4.53609509537823e-195,0.101805406070035,0.898194593811114
"1119","cg05986853","HDL cholesterol","chr16:67920209","rs73594581",TRUE,0.0767,0.0072,1.055e-22,42,1.07826593533331e-74,6.58102188492622e-55,2.4366645954073e-22,0.0138856742591813,0.986114325740806
"1120","cg03892356","Lumbar spine bone mineral density","chr12:54420837","rs736825",TRUE,-0.062167,0.009108,2.72e-11,21,2.83694811716291e-27,2.63249584823847e-08,1.05145303913759e-21,0.00876553814484222,0.991234435530202
"1121","cg24428144","Mean platelet volume","chr12:28180450","rs737160",FALSE,-0.0072,0.0011,2.102e-11,30,2.5107453002147e-118,4.45642257628313e-08,5.18522410574867e-113,0.00821167403952104,0.991788281396247
"1122","cg19201894","Triglycerides","chr2:27439765","rs73921470",TRUE,0.0774,0.0107,1.668e-11,29,1.23084613969526e-38,3.72770516535553e-22,2.8127635624323e-18,0.0842708178805284,0.915729182119479
"1123","cg25337691","Height","chr7:150717629","rs743507",TRUE,0.025,0.0039,1.9e-10,11,1.27677131196547e-54,5.32190610578109e-09,9.70960841762575e-48,0.0395116179733035,0.960488376704786
"1124","cg13565585","Height","chr5:132299512","rs743564",TRUE,-0.028,0.0031,2.5e-19,53,1.78194708850836e-43,8.63184397139296e-30,7.77297368015641e-16,0.0366893763913682,0.963310623608631
"1125","cg19056664","Lung cancer","chr5:1335965","rs7446461",TRUE,-0.170477574486429,0.022246,3.2e-10,60,2.46747804174529e-98,8.89226658489661e-14,2.11343976753207e-86,0.0752391178071744,0.924760882192729
"1126","cg11912315","Birth weight","chr8:41528946","rs750625",TRUE,-0.0268,0.0042,2.6e-10,50,1.95565085013738e-252,4.45149857510404e-07,1.51895945737576e-247,0.0336085222740268,0.966391032576159
"1127","cg10501621","Inflammatory bowel disease","chr5:150227845","rs75071288",TRUE,0.186097751321721,0.0286,7.548e-11,225,1.44905115819082e-151,7.54222526240387e-08,2.26222534275327e-145,0.116864350654701,0.883135573923048
"1128","cg10501621","Crohn's disease","chr5:150227845","rs75071288",TRUE,0.312596611634137,0.037,3.117e-17,228,1.05369856950576e-157,5.48937284577568e-14,1.83809215983778e-145,0.0948525339264286,0.905147466073488
"1129","cg08333931","Neuroticism","chr17:43507875","rs75104593",TRUE,-0.026,0.004,5.476e-10,279,1.31051408593979e-27,4.17632076277268e-07,2.48496939850108e-22,0.0782687899746744,0.921730792393253
"1130","cg23260502","Ulcerative colitis","chr1:200841805","rs7554511",TRUE,-0.165700455777719,0.0244,1.048e-11,71,3.20506726177218e-31,1.09197952477507e-08,2.60558645716713e-25,0.0078852248635467,0.992114764216655
"1131","cg23260502","Inflammatory bowel disease","chr1:200841805","rs7554511",TRUE,-0.150497361329356,0.0194,7.349e-15,71,3.38015451950511e-34,1.15163246958961e-11,2.62507682568521e-25,0.00795169580627611,0.992048304182214
"1132","cg03296200","Overweight","chr2:629022","rs7561317",TRUE,0.11,0.012,1.9e-21,84,6.98750421269272e-90,6.94627381305032e-18,1.8630463770012e-73,0.184389720080441,0.815610279919555
"1133","cg03296200","Childhood obesity","chr2:629022","rs7561317",TRUE,-0.2412,0.0351,6.26e-12,70,1.00070281578338e-80,7.56809172150511e-09,7.7595090157176e-74,0.0577411734834019,0.94225881894852
"1134","cg03296200","Age at menarche","chr2:629022","rs7561317",TRUE,0.049,0.0076372847916954,1.4e-10,84,4.17671217227588e-79,4.15206710490814e-07,1.25286842158098e-73,0.123671247494095,0.876328337299195
"1135","cg03296200","Extreme body mass index","chr2:629022","rs7561317",TRUE,0.25,0.039,1.1e-10,84,3.69244798966699e-80,3.67066036684221e-08,6.74341801029777e-74,0.066102381051116,0.933897582242268
"1136","cg03296200","Obesity class 2","chr2:629022","rs7561317",TRUE,0.23,0.026,9.8e-19,92,1.60885014104224e-88,1.59928572345668e-16,7.77556378239436e-74,0.0763697598138673,0.923630240186142
"1137","cg02657505","Urate","chr2:27614142","rs7563162",TRUE,-0.046,0.0055,2.30095545313776e-15,38,3.99857317177501e-29,3.01180500200389e-14,5.29044906700173e-17,0.0388876043298751,0.961112395670089
"1138","cg02657505","Triglycerides","chr2:27614142","rs7563162",TRUE,0.0573,0.0034,1.447e-60,65,3.00807557597625e-78,1.15673801202747e-62,2.11123900650194e-17,0.0802667379423195,0.919733262057673
"1139","cg02657505","Age at menopause","chr2:27614142","rs7563162",TRUE,-0.16,0.02,1.8e-14,39,4.84582188218345e-27,4.45339151815037e-12,4.08936527134084e-17,0.0366185707282524,0.963381429267297
"1140","cg24663419","Sleep duration","chr2:58862141","rs75651796",TRUE,-0.0304443,0.00501908,1.3e-09,153,9.22152551005709e-215,3.09136571239584e-06,4.65690425324421e-211,0.0146261396244591,0.985370769009844
"1141","cg03932406","Rheumatoid arthritis","chr2:65657881","rs7569084",TRUE,0.0953101798043249,0.0163134501531309,2.8e-10,52,1.65986123701708e-51,1.77060155335256e-07,1.6612618180217e-45,0.176385943758333,0.823613879181513
"1142","cg06112415","Triglycerides","chr2:27342158","rs7573037",TRUE,0.0687,0.0103,3.657e-10,33,4.44074292621342e-60,8.269834367433e-23,1.00636075392471e-39,0.017758849895079,0.98224115010491
"1143","cg11532433","Height","chr2:24735298","rs7576788",TRUE,0.032,0.003,2.3e-26,42,4.3626514105468e-34,1.8759622289047e-25,4.41693115290062e-11,0.018011038972632,0.981988960983203
"1144","cg11532433","Body mass index","chr2:24735298","rs7576788",TRUE,-0.0303,0.0037,2.63e-16,42,3.9762991171396e-22,1.70982878360343e-13,8.14826922730343e-11,0.0340720429072528,0.965927957011093
"1145","cg03197524","Systemic lupus erythematosus","chr5:150460989","rs75805068",TRUE,0.29266961396282,0.0399112695958004,6.35542e-11,40,1.86835692513213e-83,1.69129085185281e-18,3.46048703076106e-68,0.00213466784678815,0.997865332153221
"1146","cg01744354","Age at menopause","chr2:27712243","rs7586601",TRUE,0.16,0.02,2.3e-14,121,0,3.41018810824328e-12,0,0.0330201672559206,0.966979832740711
"1147","cg00934087","Age at menopause","chr2:27614310","rs7602534",TRUE,-0.16,0.02,1.2e-14,42,1.39989378049886e-36,3.77771263325742e-12,1.25766421100164e-26,0.0329719324770701,0.96702806751915
"1148","cg04863703","Height","chr3:50540224","rs763030",TRUE,0.027,0.0042,3.2e-10,25,1.84607905093353e-24,6.0037242541171e-07,4.34598104705653e-20,0.0131469257123182,0.986852473915256
"1149","cg09743596","Waist circumference","chr16:89180843","rs7632381",FALSE,-0.021,0.0033,1.2e-10,17,3.82373237604961e-49,2.14599308549527e-06,2.03819685385193e-45,0.0104494225138618,0.989548431493059
"1150","cg09743596","Hip circumference","chr16:89180843","rs7632381",FALSE,-0.035,0.0035,4.9e-23,17,6.76274438960655e-62,3.79545461653388e-19,1.43960179925028e-45,0.00708656285258534,0.992913437147424
"1151","cg09743596","Extreme height","chr16:89180843","rs7632381",FALSE,0.28,0.025,8.2e-28,17,2.33405700151089e-68,1.30994266695228e-25,1.83531629534001e-45,0.00930965416615692,0.990690345833854
"1152","cg09743596","Height","chr16:89180843","rs7632381",FALSE,-0.078,0.0029,5.1e-154,26,1.43080092111194e-197,8.01635251592618e-155,2.03159418728202e-45,0.0103928115213885,0.989607188478639
"1153","cg16843797","Inflammatory bowel disease","chr3:49866346","rs7634886",TRUE,0.107903280090499,0.0168,1.381e-10,73,6.20626034277816e-29,4.10110780013627e-08,9.60700695270288e-23,0.0625458175449265,0.937454141443992
"1154","cg20636078","Mean cell volume","chr3:142298018","rs7641330",TRUE,0.1575,0.0248,6.396e-12,63,5.20750288574981e-34,5.86344401823083e-07,1.10283644198328e-28,0.123298357137479,0.876701056518117
"1155","cg15246085","Crohn's disease","chr3:49460111","rs7643586",TRUE,0.163402039441376,0.0233,2.242e-12,61,2.3209061492423e-49,1.90744695820764e-09,8.85243065987384e-42,0.0718259178524868,0.928174080240071
"1156","cg15246085","Inflammatory bowel disease","chr3:49460111","rs7643586",TRUE,0.114800815477177,0.017,1.472e-11,61,1.09829840230213e-48,9.02641387442334e-09,6.93040667535567e-42,0.0560138668953773,0.943986124078209
"1157","cg10159607","Red blood cell count","chr17:43716515","rs767059",TRUE,0.0162,0.0026,8.524e-11,445,1.56684634180963e-20,1.65962205408342e-07,1.89039752283155e-14,0.199432559366991,0.800567274670781
"1158","cg05340042","Inflammatory bowel disease","chr5:150224636","rs76767593",TRUE,0.191297816033631,0.0302,2.516e-10,225,0,7.53688654791337e-08,0,0.116780920441601,0.883219004189545
"1159","cg05340042","Crohn's disease","chr5:150224636","rs76767593",TRUE,0.316196640349982,0.0392,6.849e-16,227,0,5.0373892546875e-14,0,0.0869601523818958,0.913039847618079
"1160","cg08811171","Height","chr4:82226093","rs7681976",TRUE,-0.032,0.003,3.8e-26,30,5.20559346219322e-37,2.72368445767776e-22,3.93418264182996e-17,0.019604139203344,0.98039586079666
"1161","cg25112191","Height","chr1:151804260","rs7687767",FALSE,-0.031,0.0037,1.5e-16,10,1.35041468163276e-124,2.3161237138914e-13,3.54314647738768e-114,0.00508200466381835,0.994917995335973
"1162","cg20882260","Schizophrenia","chr12:2374427","rs769087",TRUE,0.0937999490706712,0.0113,1.359e-16,104,5.94444629791643e-46,2.10195434832615e-13,5.54066616819892e-35,0.0186103885983731,0.981389611401412
"1163","cg19123916","Height","chr4:48484788","rs7694862",TRUE,0.02,0.0032,6.4e-10,29,3.86787840737454e-66,1.67428071028582e-06,6.96191526455761e-63,0.0020156074742153,0.997982718245078
"1164","cg11927233","Height","chr5:170816542","rs7707008",TRUE,-0.029,0.0041,2.5e-12,10,8.18583634367144e-64,5.538470911215e-09,1.53681938018263e-58,3.98394544137998e-05,0.999960155007116
"1165","cg23211257","Lung adenocarcinoma","chr5:1284888","rs7713218",TRUE,0.199279455409082,0.038883,1.42e-09,12,2.4627963350189e-90,2.62407005265388e-20,9.385406204821e-74,1.57456270269206e-13,0.999999999999829
"1166","cg08294136","Crohn's disease","chr5:39760800","rs7714574",TRUE,0.246797575978319,0.0237,1.921e-25,19,1.30235945025825e-34,1.49016754827394e-23,3.30579638219759e-14,0.00278529748255974,0.997214702517414
"1167","cg05308233","Years of schooling","chr10:104796373","rs772014",TRUE,-0.016,0.003,6.314e-10,64,0,0.00171846683331305,0,0.0706458539611088,0.92763567920541
"1168","cg25223634","Years of schooling","chr10:104536695","rs772018",TRUE,-0.016,0.003,1.013e-10,73,4.54691841342136e-26,0.000337246028806502,9.34985527727888e-24,0.0684168548468741,0.931245899124321
"1169","cg16321164","Years of schooling","chr10:104005342","rs772033",TRUE,-0.016,0.003,2.114e-10,91,9.98305711375287e-95,0.000314376294129851,2.19103901914703e-92,0.0680663559300621,0.931619267775805
"1170","cg18307303","Inflammatory bowel disease","chr5:158757456","rs7730193",TRUE,-0.152498711744878,0.0238,1.416e-10,21,1.75425372418689e-63,6.90932004283431e-08,3.53802519349447e-58,0.0129478468672476,0.987052084039544
"1171","cg18307303","Crohn's disease","chr5:158757456","rs7730193",TRUE,-0.197402707822059,0.0328,1.838e-09,21,7.67980248455265e-63,3.02477415324416e-07,1.47380098559995e-58,0.00480953611538864,0.995190161407196
"1172","cg04794420","Years of schooling","chr12:56474392","rs773107",TRUE,-0.017,0.003,9.031e-10,39,2.59392886126114e-24,3.86573924337137e-05,5.95737569717332e-21,0.0878708416912679,0.912090500916295
"1173","cg02053265","Extreme height","chr5:1325068","rs7741360",FALSE,0.16,0.025,5.7e-10,20,7.30283494137976e-55,3.68581279056905e-07,1.2742171704322e-49,0.0633743715302757,0.936625259888443
"1174","cg02053265","Height","chr5:1325068","rs7741360",FALSE,0.033,0.0029,3.6e-29,20,6.52717493892543e-83,3.29432954041649e-35,1.59551126257786e-50,0.00705976239954194,0.992940237600469
"1175","cg20477005","Height","chr12:58017653","rs774887",TRUE,-0.022,0.0031,2e-12,21,2.15261622792239e-32,3.40745388886015e-08,2.29287245848947e-26,0.0353300354331336,0.964669930492329
